battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,screen_area,total_pixels,camera_gap
-0.4754513137648904,0.9684959969581863,0.31260069024922416,0.9665588325545259,2.1531347800799696,-0.9743293790045657,-1.5812687212676728,-1.487246780749666,1.5355347234076449,-0.5806707622861297,0.9760259904383235,-0.9273159829936509,0.39191164553013114,1.2293727565235513,0.0011578239289334819,0.3999016292002081,-1.6533554238764385,0.0,1.0,-1.0140993866100703,0.18181071704910468,-0.7106445071328978,-0.7588654457769392
-0.9427821754285948,0.9684959969581863,-1.2558319509085976,0.9665588325545259,-0.1289370589025102,1.0263469639206206,1.5093025613998434,1.0063406360761216,1.478119751229902,0.29383339778334255,0.3194326568101206,0.27507534090715025,-0.8710275347865611,1.6146430739825888,-1.3882308907910277,-1.257476348538961,-0.7434184817320035,0.0,-1.0,-1.0140993866100703,-1.0202436105482817,-0.29621304247263436,0.5678223964904369
1.2920772917354566,0.9684959969581863,1.5190873372937022,-1.0345981706639542,-0.8135586105972542,-0.9743293790045657,-0.36711571736257714,1.3625674099083769,1.3345823207855447,-0.5806707622861297,-0.9937540104462851,1.4867158288379576,0.28723560535973863,0.23631322703486285,1.1589817528622344,1.1102064768027091,-0.19745631644534253,0.0,1.0,0.9860966422066364,1.4124853857797623,1.121634122426617,-0.5377508053990432
0.6882488021600762,-1.0325287901455045,-1.2558319509085976,0.9665588325545259,2.6095491478764656,1.0263469639206206,-0.4774932631721313,-0.062339685420644546,-1.2490914272128855,1.605589637887551,1.6326193240665263,-0.7677679034760446,1.1656041163547715,1.612804074853906,-0.46197174764438687,-1.257476348538961,-0.7434184817320035,0.0,1.0,-1.0140993866100703,-1.0202436105482817,-0.4547352455722202,-0.7588654457769392
0.4291346610396065,-1.0325287901455045,-0.16999396856856727,-1.0345981706639542,1.4685132283852258,1.0263469639206206,0.8470372865425185,-0.062339685420644546,-0.904601594146428,0.7310854778180788,1.304322657252425,0.28201221392965486,-0.9779791410476144,-0.3365350015498158,0.695852181288914,0.6366699117343751,-0.7434184817320035,0.0,-1.0,0.9860966422066364,0.6969768574479845,-0.33844697506310223,0.34670775611254084
0.498540234554018,0.9684959969581863,1.6397360019981502,0.9665588325545259,0.09927012499573779,1.0263469639206206,0.9022260594472955,1.0063406360761216,1.6790721538520021,1.605589637887551,-0.1730123434110315,-0.13420016742062243,-0.6844311153523832,1.2569577434537926,-0.46197174764438687,0.3999016292002081,-1.4713680354475516,0.0,1.0,0.9860966422066364,-0.018531670883793067,-0.43214930668903023,-0.31663616502114716
1.086174090309369,-1.0325287901455045,1.036492678475911,-1.0345981706639542,-0.8135586105972542,-0.9743293790045657,0.7366597407329644,1.7187941837406322,0.4733577381194014,-1.017922842320866,-1.1579023438533358,1.5167756119354776,0.3054401340850243,1.5944140835670786,0.46428739550225384,-0.783939783470627,-0.19745631644534253,0.0,-1.0,-1.0140993866100703,-0.6195588346824863,1.1579015672369288,-0.7588654457769392
-0.9612903283657711,-1.0325287901455045,1.036492678475911,0.9665588325545259,-1.041765794495502,-0.9743293790045657,1.5644913343046205,1.0063406360761216,-0.8184791358798137,-1.455174922355602,-1.3220506772603864,1.5838320511530222,1.456876575959342,-0.592155880436719,-1.1566661050043674,-0.783939783470627,1.2584427909857534,0.0,1.0,0.9860966422066364,-0.819901222615384,2.068687868251236,-0.7588654457769392
-0.31813201379889094,0.9684959969581863,1.6397360019981502,0.9665588325545259,1.0120988605887298,1.0263469639206206,-0.4774932631721313,0.2938870884116107,-1.1055539967685282,0.29383339778334255,1.4684709906594755,-0.1642599505181425,-0.8277917790640077,1.2376482526026238,-0.23040696185772672,0.8734381942685422,-0.19745631644534253,0.0,1.0,-1.0140993866100703,0.396463275548638,-0.4932831570785482,1.010051677246229
0.6280973051142529,-1.0325287901455045,-1.2558319509085976,-1.0345981706639542,-0.8135586105972542,-0.9743293790045657,-0.4774932631721313,-0.062339685420644546,0.9039700294524732,-0.5806707622861297,1.6326193240665263,-1.3296546182989188,-0.5251414890061337,-1.3682135127408421,-1.3882308907910277,-1.257476348538961,-1.1073932585897774,0.0,-1.0,0.9860966422066364,-1.0202436105482817,-1.055748231135494,2.557854159891501
0.5818269227713119,-1.0325287901455045,0.7951953490670156,-1.0345981706639542,-0.5853514266990062,-0.9743293790045657,1.178169923971181,0.2938870884116107,-1.7084112046348285,1.1683375578528148,-0.6654573436321836,-0.28681137391572414,0.21896862263991743,1.587977586616689,0.23272260971559366,0.3999016292002081,1.6224175678435273,0.0,1.0,-1.0140993866100703,0.28198191101555353,-0.2539092204374531,-0.31663616502114716
0.21860442137922487,-1.0325287901455045,1.6397360019981502,-1.0345981706639542,-0.5853514266990062,1.0263469639206206,0.019205692970862366,1.0063406360761216,0.9039700294524732,-0.5806707622861297,-0.6654573436321836,-0.906505363926137,0.9812832630112542,1.629355067012051,0.695852181288914,0.6366699117343751,-0.5614310933031166,0.0,1.0,0.9860966422066364,0.6969768574479845,-0.615422727208943,-0.31663616502114716
-0.8062845475169187,0.9684959969581863,-0.16999396856856727,0.9665588325545259,-1.041765794495502,-0.9743293790045657,-0.20154939864824592,1.7187941837406322,-1.5074588020127284,-1.017922842320866,-1.1579023438533358,0.4669954945297781,1.4864589351379311,-1.5631474203812143,-1.3882308907910277,-0.783939783470627,1.6224175678435273,0.0,-1.0,-1.0140993866100703,-0.8485215637486552,0.9074061491435816,-0.5377508053990432
-0.13536400354427394,0.9684959969581863,0.7951953490670156,0.9665588325545259,0.09927012499573779,-0.9743293790045657,-0.8086259006007938,1.3625674099083769,0.5307727102971443,0.29383339778334255,0.8118776570312728,-0.9250036919861493,1.402262989783485,-1.0546641613004322,0.23272260971559366,-1.257476348538961,0.8944680141279794,0.0,1.0,-1.0140993866100703,-1.0202436105482817,-0.5783722617680469,1.010051677246229
-1.4309347091466225,-1.0325287901455045,0.31260069024922416,-1.0345981706639542,0.7838916766904818,1.0263469639206206,0.9574148323520726,1.3625674099083769,1.5355347234076449,1.605589637887551,-0.1730123434110315,1.590768924175527,0.18938626346132825,0.5627355723760521,1.1589817528622344,0.1631333466660411,-1.4713680354475516,0.0,1.0,-1.0140993866100703,0.43939378724854466,1.1280082986342679,-0.9799800861548351
1.3823045373041916,0.9684959969581863,-0.6525886273863585,-1.0345981706639542,0.09927012499573779,1.0263469639206206,1.0677923781616268,0.650113862243866,-0.962016566324171,1.605589637887551,-0.5013090102251329,-1.022119914301214,1.347649403607628,-1.4491294744028835,-0.693536533431047,-0.07363493586812593,-0.19745631644534253,0.0,-1.0,0.9860966422066364,-0.3762859350496819,-0.6850080234128688,-0.7588654457769392
1.7038836945876317,-1.0325287901455045,-1.2558319509085976,0.9665588325545259,2.1531347800799696,1.0263469639206206,-0.4223044902673542,1.7187941837406322,0.6743101407415015,-1.017922842320866,1.140174323845374,-0.03245936309055466,0.6171926885055411,-0.051490136603988546,0.23272260971559366,-0.5471715009364599,0.5304932372702055,0.0,1.0,-1.0140993866100703,-0.4621469584494952,0.0751341680198158,-0.5377508053990432
-0.47776483288203747,-1.0325287901455045,1.6397360019981502,-1.0345981706639542,0.09927012499573779,1.0263469639206206,0.7918485136377414,-1.1310200069174106,1.3345823207855447,-0.1434186822513936,0.8118776570312728,-0.675276263175983,-1.610586514251291,0.044137818087514796,-0.693536533431047,-0.783939783470627,-1.1073932585897774,0.0,-1.0,-1.0140993866100703,-0.7626605403488418,-0.8929938338838233,1.010051677246229
-0.04050971974124484,0.9684959969581863,0.19195202554477625,0.9665588325545259,-0.5853514266990062,1.0263469639206206,0.18477201168519358,-1.1310200069174106,1.5642422094965165,-1.017922842320866,-1.1579023438533358,-1.2602858880738728,1.208839872077325,1.6210795709329784,1.6221113244355547,1.5837430418710432,0.7124806256990924,0.0,-1.0,0.9860966422066364,2.242475278644624,-0.9357014615995703,-0.9799800861548351
